time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,municipio
2006-06-12,16.0,15.2,19.0,1.0,,,,,,,ARES
2006-06-13,16.4,15.3,20.5,0.4,,,,,,,ARES
2006-06-14,17.7,16.0,21.4,3.0,,,,,,,ARES
2006-06-15,18.9,16.0,23.5,11.4,,,,,,,ARES
2006-06-16,16.5,15.4,19.6,0.0,,,,,,,ARES
2006-06-17,15.5,14.1,17.2,0.0,,,,,,,ARES
2006-06-18,16.4,15.1,20.3,0.0,,,,,,,ARES
2006-06-19,16.3,14.2,19.2,0.0,,,,,,,ARES
2006-06-20,16.2,14.0,19.2,0.0,,,,,,,ARES
2006-06-21,16.7,13.0,22.2,0.0,,,,,,,ARES
2006-06-22,16.7,14.9,19.8,0.0,,,,,,,ARES
2006-06-23,15.9,14.8,17.5,0.3,,,,,,,ARES
2006-06-24,17.3,15.5,20.4,0.0,,,,,,,ARES
2006-06-25,16.9,15.5,20.2,1.4,,,,,,,ARES
2006-06-26,16.9,14.9,21.0,0.0,,,,,,,ARES
2006-06-27,16.9,13.2,20.9,0.0,,,,,,,ARES
2006-06-28,17.8,14.8,21.1,0.0,,,,,,,ARES
2006-06-29,17.9,15.7,21.6,0.0,,,,,,,ARES
2006-06-30,19.8,15.4,25.0,0.0,,,,,,,ARES
2006-07-01,18.3,16.2,21.5,0.0,,,,,,,ARES
2006-07-02,18.6,17.0,21.2,0.0,,,,,,,ARES
2006-07-03,18.7,16.6,22.5,0.0,,,,,,,ARES
2006-07-04,18.6,16.6,22.0,4.4,,,,,,,ARES
2006-07-05,17.9,16.2,22.0,0.0,,,,,,,ARES
2006-07-06,18.0,15.0,22.2,0.0,,,,,,,ARES
2006-07-07,18.4,16.4,22.2,0.0,,,,,,,ARES
2006-07-08,19.2,16.6,22.6,0.0,,,,,,,ARES
2006-07-09,19.4,16.6,24.2,0.0,,,,,,,ARES
2006-07-10,19.4,16.2,24.1,0.0,,,,,,,ARES
2006-07-11,19.2,17.8,21.6,0.0,,,,,,,ARES
2006-07-12,19.6,17.4,24.5,0.0,,,,,,,ARES
2006-07-13,21.3,18.5,26.4,0.0,,,,,,,ARES
2006-07-14,21.6,18.4,27.4,0.0,,,,,,,ARES
2006-07-15,23.4,19.4,29.5,0.0,,,,,,,ARES
2006-07-16,22.4,18.3,28.2,0.0,,,,,,,ARES
2006-07-17,26.7,20.5,34.5,12.4,,,,,,,ARES
2006-07-18,22.4,18.6,25.7,0.6,,,,,,,ARES
2006-07-19,20.9,18.8,24.0,0.3,,,,,,,ARES
2006-07-20,20.1,18.6,22.5,0.0,,,,,,,ARES
2006-07-21,19.4,17.7,23.0,0.0,,,,,,,ARES
2006-07-22,20.4,16.5,25.0,0.0,,,,,,,ARES
2006-07-23,20.1,18.2,24.8,0.0,,,,,,,ARES
2006-07-24,20.7,17.8,26.0,0.0,,,,,,,ARES
2006-07-25,19.8,18.0,23.3,0.0,,,,,,,ARES
2006-07-26,19.4,18.0,23.2,0.0,,,,,,,ARES
2006-07-27,19.9,17.7,23.6,0.0,,,,,,,ARES
2006-07-28,19.9,16.8,24.0,0.0,,,,,,,ARES
2006-07-29,22.2,18.6,26.5,1.4,,,,,,,ARES
2006-07-30,20.3,18.8,23.6,0.0,,,,,,,ARES
2006-07-31,21.0,16.8,26.5,3.7,,,,,,,ARES
2006-08-01,20.0,18.4,23.2,0.0,,,,,,,ARES
2006-08-02,20.2,17.2,24.6,1.5,,,,,,,ARES
2006-08-03,19.8,17.8,24.6,0.0,,,,,,,ARES
2006-08-04,20.6,18.1,25.2,0.0,,,,,,,ARES
2006-08-05,20.8,17.6,27.2,0.0,,,,,,,ARES
2006-08-06,20.6,18.4,24.2,0.0,,,,,,,ARES
2006-08-07,19.3,17.0,21.7,0.0,,,,,,,ARES
2006-08-08,19.9,18.0,22.6,0.0,,,,,,,ARES
2006-08-09,20.9,18.4,25.4,0.0,,,,,,,ARES
2006-08-10,21.6,18.6,26.0,0.0,,,,,,,ARES
2006-08-11,19.1,17.0,24.8,0.0,,,,,,,ARES
2006-08-12,17.7,15.4,20.5,0.0,,,,,,,ARES
2006-08-13,17.8,16.2,21.4,0.0,,,,,,,ARES
2006-08-14,17.3,14.8,21.5,0.0,,,,,,,ARES
2006-08-15,17.7,15.4,22.0,0.2,,,,,,,ARES
2006-08-16,17.6,16.0,20.0,12.8,,,,,,,ARES
2006-08-17,17.6,13.6,22.0,0.0,,,,,,,ARES
2006-08-18,18.1,16.0,21.2,1.0,,,,,,,ARES
2006-08-19,18.1,16.1,22.6,0.1,,,,,,,ARES
2006-08-20,18.3,14.8,21.8,0.0,,,,,,,ARES
2006-08-21,18.4,14.4,22.4,0.0,,,,,,,ARES
2006-08-22,19.5,16.0,24.6,0.0,,,,,,,ARES
2006-08-23,18.9,17.0,22.1,0.2,,,,,,,ARES
2006-08-24,19.6,16.8,23.8,2.1,,,,,,,ARES
2006-08-25,20.0,18.4,23.7,1.1,,,,,,,ARES
2006-08-26,19.8,17.5,23.4,0.0,,,,,,,ARES
2006-08-27,19.6,18.2,22.6,0.0,,,,,,,ARES
2006-08-28,20.0,18.2,25.0,0.0,,,,,,,ARES
2006-08-29,19.9,16.8,25.0,0.2,,,,,,,ARES
2006-08-30,20.4,18.5,23.4,0.0,,,,,,,ARES
2006-08-31,21.3,17.0,29.0,0.0,,,,,,,ARES
2006-09-01,20.1,17.5,23.6,0.0,,,,,,,ARES
2006-09-02,20.4,16.8,24.8,0.0,,,,,,,ARES
2006-09-03,21.0,18.5,25.5,0.0,,,,,,,ARES
2006-09-04,21.6,17.8,27.7,0.0,,,,,,,ARES
2006-09-05,21.8,19.0,29.8,0.0,,,,,,,ARES
2006-09-06,19.8,18.4,23.0,0.0,,,,,,,ARES
2006-09-07,20.9,18.0,25.8,0.0,,,,,,,ARES
2006-09-08,21.9,19.5,26.8,0.0,,,,,,,ARES
2006-09-09,20.7,18.8,25.3,0.0,,,,,,,ARES
2006-09-10,20.6,18.4,24.4,0.0,,,,,,,ARES
2006-09-11,20.2,18.0,24.3,0.4,,,,,,,ARES
2006-09-12,19.3,17.0,22.7,0.0,,,,,,,ARES
2006-09-13,17.1,15.7,22.1,6.1,,,,,,,ARES
2006-09-14,17.1,15.8,22.4,5.6,,,,,,,ARES
2006-09-15,17.2,15.5,20.5,3.5,,,,,,,ARES
2006-09-16,17.1,12.2,21.7,5.4,,,,,,,ARES
2006-09-17,19.3,17.0,23.0,0.0,,,,,,,ARES
2006-09-18,18.8,15.8,23.2,0.0,,,,,,,ARES
2006-09-19,18.7,16.4,24.2,0.0,,,,,,,ARES
2006-09-20,20.0,15.3,25.8,0.0,,,,,,,ARES
2006-09-21,19.1,15.6,23.7,2.5,,,,,,,ARES
2006-09-22,16.7,15.5,21.2,6.4,,,,,,,ARES
2006-09-23,16.5,13.8,21.0,9.6,,,,,,,ARES
2006-09-24,16.7,14.4,19.2,3.9,,,,,,,ARES
2006-09-25,18.8,16.5,21.7,0.1,,,,,,,ARES
2006-09-26,19.3,17.0,22.4,0.0,,,,,,,ARES
2006-09-27,19.5,16.2,24.8,2.6,,,,,,,ARES
2006-09-28,19.7,17.9,23.2,1.8,,,,,,,ARES
2006-09-29,19.3,16.3,22.4,4.5,,,,,,,ARES
2006-09-30,18.8,15.6,22.5,1.7,,,,,,,ARES
2006-10-01,19.1,15.8,23.0,10.6,,,,,,,ARES
2006-10-02,15.1,14.1,16.4,64.1,,,,,,,ARES
2006-10-03,15.7,13.2,18.6,11.5,,,,,,,ARES
2006-10-04,17.0,14.6,20.0,0.0,,,,,,,ARES
2006-10-05,17.6,15.0,20.6,0.1,,,,,,,ARES
2006-10-06,18.0,15.5,20.2,33.3,,,,,,,ARES
2006-10-07,16.6,15.0,19.2,0.0,,,,,,,ARES
2006-10-08,20.3,17.3,24.6,4.0,,,,,,,ARES
2006-10-09,19.6,18.0,21.8,1.1,,,,,,,ARES
2006-10-10,17.9,16.6,20.0,29.7,,,,,,,ARES
2006-10-11,16.9,14.3,19.8,0.0,,,,,,,ARES
2006-10-12,15.2,11.3,19.6,0.0,,,,,,,ARES
2006-10-13,16.4,12.4,22.8,0.0,,,,,,,ARES
2006-10-14,17.4,12.0,25.0,0.0,,,,,,,ARES
2006-10-15,19.7,15.2,24.8,1.1,,,,,,,ARES
2006-10-16,18.6,15.6,22.0,11.0,,,,,,,ARES
2006-10-17,18.3,13.9,23.2,0.1,,,,,,,ARES
2006-10-18,17.3,14.2,20.2,7.2,,,,,,,ARES
2006-10-19,15.8,14.6,18.0,22.6,,,,,,,ARES
2006-10-20,17.4,16.2,20.2,0.8,,,,,,,ARES
2006-10-21,17.1,16.0,20.2,22.3,,,,,,,ARES
2006-10-22,17.8,15.8,21.7,8.3,,,,,,,ARES
2006-10-23,16.7,12.8,19.0,4.4,,,,,,,ARES
2006-10-24,15.6,12.4,20.4,26.0,,,,,,,ARES
2006-10-25,18.3,16.1,20.6,1.7,,,,,,,ARES
2006-10-26,18.3,15.2,22.0,0.3,,,,,,,ARES
2006-10-27,17.9,14.4,23.0,0.0,,,,,,,ARES
2006-10-28,17.5,13.2,23.5,0.0,,,,,,,ARES
2006-10-29,20.2,17.0,26.2,0.0,,,,,,,ARES
2006-10-30,20.6,17.6,25.4,0.0,,,,,,,ARES
2006-10-31,18.0,16.0,20.5,0.1,,,,,,,ARES
2006-11-01,16.4,14.9,19.6,0.0,,,,,,,ARES
2006-11-02,15.4,13.0,19.5,0.0,,,,,,,ARES
2006-11-03,13.7,11.8,17.8,0.2,,,,,,,ARES
2006-11-04,15.3,14.0,18.7,0.0,,,,,,,ARES
2006-11-05,17.4,14.3,22.5,0.0,,,,,,,ARES
2006-11-06,18.4,16.8,23.0,0.1,,,,,,,ARES
2006-11-07,17.7,15.8,20.5,0.0,,,,,,,ARES
2006-11-08,16.0,13.8,19.6,0.0,,,,,,,ARES
2006-11-09,17.0,14.0,24.0,0.0,,,,,,,ARES
2006-11-10,17.4,14.6,24.1,0.0,,,,,,,ARES
2006-11-11,16.3,12.2,22.0,0.0,,,,,,,ARES
2006-11-12,15.7,13.9,19.4,0.0,,,,,,,ARES
2006-11-13,14.6,12.2,17.7,0.0,,,,,,,ARES
2006-11-14,14.1,10.2,17.4,0.0,,,,,,,ARES
2006-11-15,15.7,14.2,19.5,30.6,,,,,,,ARES
2006-11-16,12.5,10.0,14.7,6.2,,,,,,,ARES
2006-11-17,12.6,10.8,15.6,36.0,,,,,,,ARES
2006-11-18,13.2,10.8,18.5,32.0,,,,,,,ARES
2006-11-19,13.2,10.6,16.4,0.0,,,,,,,ARES
2006-11-20,14.1,11.6,16.4,7.5,,,,,,,ARES
2006-11-21,15.6,15.2,16.6,11.7,,,,,,,ARES
2006-11-22,15.4,13.9,16.8,12.7,,,,,,,ARES
2006-11-23,14.6,13.2,16.8,17.1,,,,,,,ARES
2006-11-24,14.2,12.7,16.1,37.0,,,,,,,ARES
2006-11-25,11.6,9.9,13.8,2.9,,,,,,,ARES
2006-11-26,12.9,10.8,16.0,12.0,,,,,,,ARES
2006-11-27,14.2,12.4,17.6,10.9,,,,,,,ARES
2006-11-28,12.8,10.4,15.6,0.8,,,,,,,ARES
2006-11-29,10.8,7.1,15.6,0.0,,,,,,,ARES
2006-11-30,13.6,9.2,17.4,0.0,,,,,,,ARES
2006-12-01,15.2,12.3,17.0,29.0,,,,,,,ARES
2006-12-02,11.8,10.4,14.7,2.8,,,,,,,ARES
2006-12-03,14.6,11.9,16.8,14.8,,,,,,,ARES
2006-12-04,16.1,14.6,17.6,0.7,,,,,,,ARES
2006-12-05,13.2,9.8,16.6,49.3,,,,,,,ARES
2006-12-06,11.8,9.8,14.6,17.6,,,,,,,ARES
2006-12-07,15.1,13.2,17.9,14.3,,,,,,,ARES
2006-12-08,10.9,8.6,14.4,13.6,,,,,,,ARES
2006-12-09,10.1,7.5,11.8,5.6,,,,,,,ARES
2006-12-10,9.2,5.8,13.0,0.0,,,,,,,ARES
2006-12-11,10.8,8.2,13.0,6.1,,,,,,,ARES
2006-12-12,10.9,9.4,13.0,0.0,,,,,,,ARES
2006-12-13,10.1,6.7,15.4,0.0,,,,,,,ARES
2006-12-14,9.7,6.6,15.6,0.0,,,,,,,ARES
2006-12-15,10.3,5.8,15.4,0.0,,,,,,,ARES
2006-12-16,9.8,8.2,12.6,9.8,,,,,,,ARES
2006-12-17,11.1,10.0,12.8,0.0,,,,,,,ARES
2006-12-18,10.0,6.9,12.6,7.8,,,,,,,ARES
2006-12-19,8.8,5.2,12.8,0.0,,,,,,,ARES
2006-12-20,9.4,7.2,12.2,0.0,,,,,,,ARES
2006-12-21,9.7,7.9,11.8,0.0,,,,,,,ARES
2006-12-22,10.5,7.9,13.5,0.0,,,,,,,ARES
2006-12-23,9.1,5.2,12.0,0.0,,,,,,,ARES
2006-12-24,7.7,3.4,14.0,0.0,,,,,,,ARES
2006-12-25,7.6,3.6,14.8,0.0,,,,,,,ARES
2006-12-26,9.5,4.6,13.6,0.0,,,,,,,ARES
2006-12-27,11.2,7.2,16.5,0.0,,,,,,,ARES
2006-12-28,12.7,10.0,17.4,0.0,,,,,,,ARES
2006-12-29,14.7,11.6,16.9,0.0,,,,,,,ARES
2006-12-30,15.6,14.0,17.4,3.4,,,,,,,ARES
2006-12-31,16.1,14.0,17.4,6.9,,,,,,,ARES
2007-01-01,13.9,10.6,16.4,0.5,,,,,,,ARES
2007-01-02,10.3,7.0,14.2,0.0,,,,,,,ARES
2007-01-03,9.8,5.8,14.5,3.4,,,,,,,ARES
2007-01-04,13.5,11.8,15.2,1.0,,,,,,,ARES
2007-01-05,14.7,13.8,17.7,3.3,,,,,,,ARES
2007-01-06,14.0,12.8,16.0,12.6,,,,,,,ARES
2007-01-07,12.7,11.6,13.7,0.4,,,,,,,ARES
2007-01-08,14.4,13.0,15.9,0.4,,,,,,,ARES
2007-01-09,13.8,12.6,16.0,0.0,,,,,,,ARES
2007-01-10,12.5,12.0,13.2,1.7,,,,,,,ARES
2007-01-11,12.9,11.0,15.2,0.1,,,,,,,ARES
2007-01-12,10.7,7.8,13.6,0.0,,,,,,,ARES
2007-01-13,10.4,8.0,14.0,0.0,,,,,,,ARES
2007-01-14,9.5,6.2,12.6,0.0,,,,,,,ARES
2007-01-15,10.1,7.9,13.0,0.1,,,,,,,ARES
2007-01-16,12.9,11.2,15.6,0.2,,,,,,,ARES
2007-01-17,15.1,12.6,17.2,0.1,,,,,,,ARES
2007-01-18,16.6,15.4,17.6,0.0,,,,,,,ARES
2007-01-19,15.7,12.6,16.7,0.0,,,,,,,ARES
2007-01-20,12.8,10.2,16.0,6.0,,,,,,,ARES
2007-01-21,10.4,8.7,12.0,16.0,,,,,,,ARES
2007-01-22,8.2,6.0,9.8,17.1,,,,,,,ARES
2007-01-23,6.6,4.9,9.6,5.7,,,,,,,ARES
2007-01-24,6.7,4.3,9.8,6.9,,,,,,,ARES
2007-01-25,7.2,4.7,10.4,2.1,,,,,,,ARES
2007-01-26,7.6,5.3,9.4,0.0,,,,,,,ARES
2007-01-27,8.3,6.6,11.1,0.0,,,,,,,ARES
2007-01-28,8.6,6.0,13.6,0.0,,,,,,,ARES
2007-01-29,7.5,5.4,11.0,4.5,,,,,,,ARES
2007-01-30,9.4,7.8,11.4,0.0,,,,,,,ARES
2007-01-31,10.2,8.0,12.6,0.0,,,,,,,ARES
2007-02-01,9.3,6.1,13.6,0.0,,,,,,,ARES
2007-02-02,10.3,7.5,14.4,0.0,,,,,,,ARES
2007-02-03,9.0,5.6,12.7,0.0,,,,,,,ARES
2007-02-04,10.1,6.0,13.9,0.0,,,,,,,ARES
2007-02-05,11.3,9.4,13.6,0.0,,,,,,,ARES
2007-02-06,10.6,8.8,12.9,3.1,,,,,,,ARES
2007-02-07,12.4,10.4,15.7,3.3,,,,,,,ARES
2007-02-08,13.0,10.4,16.0,8.3,,,,,,,ARES
2007-02-09,12.2,9.4,15.3,3.3,,,,,,,ARES
2007-02-10,14.1,10.6,17.0,0.3,,,,,,,ARES
2007-02-11,15.7,12.4,18.0,18.0,,,,,,,ARES
2007-02-12,12.3,9.6,14.5,0.0,,,,,,,ARES
2007-02-13,12.6,8.4,17.0,17.8,,,,,,,ARES
2007-02-14,13.8,10.6,16.4,1.0,,,,,,,ARES
2007-02-15,12.4,10.0,16.2,8.7,,,,,,,ARES
2007-02-16,12.5,9.6,15.8,37.7,,,,,,,ARES
2007-02-17,10.6,8.6,12.2,9.6,,,,,,,ARES
2007-02-18,11.8,10.3,14.4,4.1,,,,,,,ARES
2007-02-19,11.3,9.4,14.0,5.9,,,,,,,ARES
2007-02-20,10.7,8.3,13.3,7.8,,,,,,,ARES
2007-02-21,11.2,7.5,15.4,2.3,,,,,,,ARES
2007-02-22,13.2,11.2,16.6,4.6,,,,,,,ARES
2007-02-23,13.3,11.8,15.0,13.1,,,,,,,ARES
2007-02-24,13.9,12.7,16.0,5.6,,,,,,,ARES
2007-02-25,12.6,10.4,15.9,1.4,,,,,,,ARES
2007-02-26,12.5,10.5,15.2,0.0,,,,,,,ARES
2007-02-27,13.6,11.9,16.3,0.7,,,,,,,ARES
2007-02-28,13.2,11.6,17.2,0.0,,,,,,,ARES
2007-03-01,14.3,13.0,16.4,0.5,,,,,,,ARES
2007-03-02,15.4,14.2,16.8,10.5,,,,,,,ARES
2007-03-03,15.8,15.2,17.2,4.3,,,,,,,ARES
2007-03-04,12.9,9.4,15.6,9.4,,,,,,,ARES
2007-03-05,12.3,9.0,15.6,3.4,,,,,,,ARES
2007-03-06,13.9,13.0,16.6,11.9,,,,,,,ARES
2007-03-07,13.2,11.8,14.4,0.0,,,,,,,ARES
2007-03-08,12.8,11.4,16.6,0.0,,,,,,,ARES
2007-03-09,12.8,11.0,15.0,0.7,,,,,,,ARES
2007-03-10,13.3,8.2,20.0,0.0,,,,,,,ARES
2007-03-11,15.2,11.4,21.6,0.0,,,,,,,ARES
2007-03-12,12.8,10.8,16.7,0.0,,,,,,,ARES
2007-03-13,12.8,11.2,16.4,0.0,,,,,,,ARES
2007-03-14,13.1,9.2,19.0,0.0,,,,,,,ARES
2007-03-15,11.9,8.4,17.0,0.0,,,,,,,ARES
2007-03-16,12.8,11.1,15.8,0.0,,,,,,,ARES
2007-03-17,13.7,10.4,16.8,0.0,,,,,,,ARES
2007-03-18,11.5,9.6,13.8,0.9,,,,,,,ARES
2007-03-19,9.9,8.7,11.7,4.9,,,,,,,ARES
2007-03-20,9.3,7.6,11.6,0.9,,,,,,,ARES
2007-03-21,8.7,6.6,10.8,0.4,,,,,,,ARES
2007-03-22,9.4,7.0,13.0,3.6,,,,,,,ARES
2007-03-23,12.0,9.5,14.8,0.6,,,,,,,ARES
2007-03-24,11.0,9.5,13.5,0.0,,,,,,,ARES
2007-03-25,10.4,6.8,14.8,0.3,,,,,,,ARES
2007-03-26,10.2,8.2,13.4,2.5,,,,,,,ARES
2007-03-27,11.6,9.6,15.0,4.0,,,,,,,ARES
2007-03-28,10.9,9.2,13.1,13.3,,,,,,,ARES
2007-03-29,11.0,9.4,13.6,1.2,,,,,,,ARES
2007-03-30,10.9,9.0,13.6,10.1,,,,,,,ARES
2007-03-31,9.6,7.0,13.0,4.3,,,,,,,ARES
2007-04-01,8.9,6.8,12.0,4.1,,,,,,,ARES
2007-04-02,11.6,7.4,15.2,0.0,,,,,,,ARES
2007-04-03,11.9,7.7,16.4,0.6,,,,,,,ARES
2007-04-04,11.8,9.6,14.8,0.1,,,,,,,ARES
2007-04-05,11.0,9.0,13.5,0.0,,,,,,,ARES
2007-04-06,12.1,8.1,16.9,0.0,,,,,,,ARES
2007-04-07,13.0,8.6,17.4,0.0,,,,,,,ARES
2007-04-08,13.3,10.2,17.0,0.0,,,,,,,ARES
2007-04-09,13.3,9.8,17.3,0.0,,,,,,,ARES
2007-04-10,13.6,10.5,16.6,0.0,,,,,,,ARES
2007-04-11,13.9,10.0,18.6,0.0,,,,,,,ARES
2007-04-12,13.2,10.2,16.2,0.0,,,,,,,ARES
2007-04-13,13.2,11.7,16.6,0.0,,,,,,,ARES
2007-04-14,13.3,11.2,16.1,0.0,,,,,,,ARES
2007-04-15,13.9,10.0,18.4,0.0,,,,,,,ARES
2007-04-16,15.1,11.6,19.4,0.0,,,,,,,ARES
2007-04-17,15.1,12.4,18.8,0.0,,,,,,,ARES
2007-04-18,16.4,11.7,22.1,0.0,,,,,,,ARES
2007-04-19,17.0,13.8,22.2,5.0,,,,,,,ARES
2007-04-20,14.9,13.2,18.0,0.0,,,,,,,ARES
2007-04-21,14.5,11.7,18.6,0.0,,,,,,,ARES
2007-04-22,14.5,11.0,20.2,0.0,,,,,,,ARES
2007-04-23,14.8,11.4,21.6,0.0,,,,,,,ARES
2007-04-24,15.3,13.2,18.4,4.3,,,,,,,ARES
2007-04-25,13.1,11.3,14.4,1.3,,,,,,,ARES
2007-04-26,13.1,11.6,15.2,0.0,,,,,,,ARES
2007-04-27,13.0,11.6,15.2,3.5,,,,,,,ARES
2007-04-28,14.1,12.0,17.6,0.0,,,,,,,ARES
2007-04-29,14.3,10.6,18.2,12.4,,,,,,,ARES
2007-04-30,11.2,9.8,15.4,14.1,,,,,,,ARES
2007-05-01,10.6,8.5,12.8,13.2,,,,,,,ARES
2007-05-02,12.8,10.0,18.4,2.1,,,,,,,ARES
2007-05-03,13.9,11.2,17.0,0.1,,,,,,,ARES
2007-05-04,13.8,12.6,16.2,0.0,,,,,,,ARES
2007-05-05,14.0,11.4,17.3,0.0,,,,,,,ARES
2007-05-06,14.4,11.4,18.6,0.0,,,,,,,ARES
2007-05-07,16.1,14.4,19.5,0.0,,,,,,,ARES
2007-05-08,15.6,13.4,19.0,0.0,,,,,,,ARES
2007-05-09,15.4,12.2,19.8,0.0,,,,,,,ARES
2007-05-10,15.6,13.1,20.4,0.3,,,,,,,ARES
2007-05-11,16.8,14.9,19.7,0.1,,,,,,,ARES
2007-05-12,17.1,15.4,20.0,4.2,,,,,,,ARES
2007-05-13,14.1,11.8,17.6,5.8,,,,,,,ARES
2007-05-14,14.0,11.2,17.8,0.3,,,,,,,ARES
2007-05-15,14.6,11.4,19.0,0.3,,,,,,,ARES
2007-05-16,14.8,13.0,17.6,0.0,,,,,,,ARES
2007-05-17,14.4,12.8,17.6,0.0,,,,,,,ARES
2007-05-18,14.5,12.5,17.0,0.0,,,,,,,ARES
2007-05-19,13.8,12.1,14.9,0.0,,,,,,,ARES
2007-05-20,12.2,11.0,14.2,4.4,,,,,,,ARES
2007-05-21,12.2,10.4,13.6,1.1,,,,,,,ARES
2007-05-22,15.8,12.8,18.6,0.0,,,,,,,ARES
2007-05-23,16.3,14.7,19.6,0.0,,,,,,,ARES
2007-05-24,16.3,14.6,20.6,1.8,,,,,,,ARES
2007-05-25,14.6,12.5,15.6,11.3,,,,,,,ARES
2007-05-26,13.4,11.6,16.6,1.3,,,,,,,ARES
2007-05-27,14.4,12.0,18.2,0.4,,,,,,,ARES
2007-05-28,14.4,12.6,18.2,0.0,,,,,,,ARES
2007-05-29,16.3,13.4,21.0,6.0,,,,,,,ARES
2007-05-30,16.6,14.0,19.6,0.9,,,,,,,ARES
2007-05-31,15.5,13.8,19.1,0.3,,,,,,,ARES
2007-06-01,16.0,13.2,20.6,0.0,,,,,,,ARES
2007-06-02,16.3,13.2,20.0,0.0,,,,,,,ARES
2007-06-03,15.8,14.2,18.2,0.0,,,,,,,ARES
2007-06-04,15.6,14.2,17.3,0.0,,,,,,,ARES
2007-06-05,16.5,14.4,21.2,0.0,,,,,,,ARES
2007-06-06,18.9,14.2,24.2,0.0,,,,,,,ARES
2007-06-07,17.8,15.6,20.0,0.0,,,,,,,ARES
2007-06-08,16.2,14.4,20.6,0.4,,,,,,,ARES
2007-06-09,17.6,15.8,22.4,0.0,,,,,,,ARES
2007-06-10,18.8,15.2,24.3,0.3,,,,,,,ARES
2007-06-11,18.8,17.0,23.6,0.0,,,,,,,ARES
2007-06-12,17.3,14.8,23.0,0.7,,,,,,,ARES
2007-06-13,16.7,14.6,20.6,15.9,,,,,,,ARES
2007-06-14,18.0,15.3,21.7,1.0,,,,,,,ARES
2007-06-15,16.7,15.0,19.6,6.8,,,,,,,ARES
2007-06-16,17.1,13.8,22.2,23.6,,,,,,,ARES
2007-06-17,18.7,16.6,23.0,1.3,,,,,,,ARES
2007-06-18,18.9,16.2,22.4,18.8,,,,,,,ARES
2007-06-19,17.4,14.6,20.8,0.0,,,18.3,,,,ARES
2007-06-20,16.7,14.2,21.2,2.3,,,,,,,ARES
2007-06-21,16.7,14.6,21.0,1.0,,,,,,,ARES
2007-06-22,16.7,14.0,20.6,0.0,,,,,,,ARES
2007-06-23,16.4,14.6,20.0,0.0,,,,,,,ARES
2007-06-24,17.6,13.4,22.4,8.2,,,,,,,ARES
2007-06-25,15.7,13.4,19.5,0.0,,,,,,,ARES
2007-06-26,16.3,14.8,18.9,0.0,,,,,,,ARES
2007-06-27,15.5,13.0,19.2,0.0,,,,,,,ARES
2007-06-28,15.6,12.8,21.0,0.0,,,,,,,ARES
2007-06-29,17.6,13.8,22.2,0.0,,,,,,,ARES
2007-06-30,19.1,15.8,23.2,0.4,,,,,,,ARES
2007-07-01,17.7,15.4,20.5,1.6,,,,,,,ARES
2007-07-02,18.5,15.4,22.7,0.3,,,,,,,ARES
2007-07-03,18.0,15.6,19.6,2.5,,,,,,,ARES
2007-07-04,17.2,15.4,20.4,0.0,,,,,,,ARES
2007-07-05,18.2,13.6,22.2,0.5,,,,,,,ARES
2007-07-06,18.2,16.6,21.0,0.0,,,,,,,ARES
2007-07-07,18.4,16.0,21.6,0.8,,,,,,,ARES
2007-07-08,17.4,15.6,20.1,0.0,,,,,,,ARES
2007-07-09,18.1,15.6,22.2,0.6,,,,,,,ARES
2007-07-10,17.8,16.3,21.4,0.9,,,,,,,ARES
2007-07-11,18.3,16.4,21.6,0.0,,,,,,,ARES
2007-07-12,19.2,15.5,23.6,0.0,,,,,,,ARES
2007-07-13,20.6,16.7,26.2,0.0,,,,,,,ARES
2007-07-14,18.8,17.7,20.5,4.9,,,,,,,ARES
2007-07-15,19.4,16.2,25.4,0.4,,,,,,,ARES
2007-07-16,18.6,16.4,23.5,2.7,,,,,,,ARES
2007-07-17,18.7,15.6,21.8,0.1,,,,,,,ARES
2007-07-18,17.7,14.6,22.4,0.6,,,,,,,ARES
2007-07-19,17.8,15.4,21.0,0.2,,,,,,,ARES
2007-07-20,17.3,14.4,21.4,0.0,,,,,,,ARES
2007-07-21,17.5,13.6,21.4,0.0,,,,,,,ARES
2007-07-22,17.1,14.2,20.0,32.6,,,,,,,ARES
2007-07-23,18.0,16.0,21.6,3.4,,,,,,,ARES
2007-07-24,18.0,16.2,21.1,0.0,,,,,,,ARES
2007-07-25,19.2,15.7,23.3,0.0,,,,,,,ARES
2007-07-26,20.1,18.0,23.2,0.0,,,,,,,ARES
2007-07-27,19.7,16.2,23.6,0.4,,,,,,,ARES
2007-07-28,20.2,18.6,24.2,0.0,,,,,,,ARES
2007-07-29,20.3,18.0,24.0,0.0,,,,,,,ARES
2007-07-30,22.3,17.4,27.0,0.0,,,,,,,ARES
2007-07-31,21.7,19.5,24.8,2.6,,,,,,,ARES
2007-08-01,19.7,17.9,23.2,0.3,,,,,,,ARES
2007-08-02,19.2,17.4,22.4,0.0,,,,,,,ARES
2007-08-03,20.0,16.6,24.6,0.0,,,,,,,ARES
2007-08-04,22.2,17.8,28.8,0.0,,,,,,,ARES
2007-08-05,19.7,16.4,23.5,2.8,,,,,,,ARES
2007-08-06,18.2,16.2,21.2,0.0,,,,,,,ARES
2007-08-07,17.6,15.8,20.0,0.0,,,,,,,ARES
