time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,municipio
2020-03-09,10.5,6.3,14.5,,,42.0,3.8,22.2,1030.7,,A_GUARDA
2020-03-10,11.3,6.8,15.9,,,,3.4,18.5,1028.1,,A_GUARDA
2020-03-11,12.5,9.3,16.2,,,31.0,4.3,24.1,1024.2,,A_GUARDA
2020-03-12,13.8,10.8,17.9,,,13.0,5.9,38.9,1020.7,,A_GUARDA
2020-03-13,12.9,9.2,17.0,,,6.0,7.1,33.3,1020.4,,A_GUARDA
2020-03-14,12.2,8.0,17.1,,,3.0,6.5,29.6,1020.7,,A_GUARDA
2020-03-15,9.3,6.1,12.1,,,13.0,5.8,33.3,1017.9,,A_GUARDA
2020-03-16,10.0,4.7,14.9,,,17.0,7.1,40.8,1021.4,,A_GUARDA
2020-03-17,13.3,8.3,18.6,,,25.0,5.8,24.1,1023.6,,A_GUARDA
2020-03-18,15.3,10.3,20.6,,,40.0,6.4,22.2,1022.8,,A_GUARDA
2020-03-19,13.5,11.0,16.5,,,24.0,4.9,24.1,1018.1,,A_GUARDA
2020-03-20,12.1,10.5,13.4,,,14.0,2.6,18.5,1012.9,,A_GUARDA
2020-03-21,12.2,10.3,14.1,,,,2.4,20.4,1010.9,,A_GUARDA
2020-03-22,13.0,10.4,16.1,,,34.0,4.8,25.9,1013.0,,A_GUARDA
2020-03-23,13.8,9.7,18.4,,,44.0,5.7,27.8,1014.5,,A_GUARDA
2020-03-24,14.3,10.2,19.5,,,39.0,6.2,24.1,1015.3,,A_GUARDA
2020-03-25,12.8,9.8,16.0,,,16.0,5.4,27.8,1016.9,,A_GUARDA
2020-03-26,11.7,8.7,15.5,,,5.0,5.7,33.3,1013.9,,A_GUARDA
2020-03-27,10.9,6.2,16.2,,,60.0,6.2,25.9,1011.7,,A_GUARDA
2020-03-28,11.7,6.5,17.5,,,62.0,6.6,24.1,1017.2,,A_GUARDA
2020-03-29,12.5,6.6,17.8,,,52.0,5.0,22.2,1018.3,,A_GUARDA
2020-03-30,12.5,8.8,15.5,,,101.0,9.0,33.3,1013.6,,A_GUARDA
2020-03-31,8.4,3.8,11.7,,,88.0,7.5,27.8,1008.0,,A_GUARDA
2020-04-01,10.6,4.7,15.4,,,58.0,6.3,25.9,1011.3,,A_GUARDA
2020-04-02,12.7,7.4,17.5,,,22.0,5.9,27.8,1014.6,,A_GUARDA
2020-04-03,13.7,8.7,18.4,,,66.0,5.8,22.2,1015.3,,A_GUARDA
2020-04-04,15.5,10.4,22.1,,,130.0,7.8,27.8,1010.9,,A_GUARDA
2020-04-05,16.2,13.0,18.4,,,214.0,9.8,40.8,1010.8,,A_GUARDA
2020-04-06,14.9,12.6,17.0,,,56.0,4.2,20.4,1018.0,,A_GUARDA
2020-04-07,16.7,14.7,18.6,,,35.0,5.5,24.1,1020.7,,A_GUARDA
2020-04-08,16.8,14.5,18.5,,,48.0,3.7,18.5,1021.7,,A_GUARDA
2020-04-09,16.7,15.3,18.9,,,31.0,4.3,25.9,1018.3,,A_GUARDA
2020-04-10,16.9,13.8,18.8,,,,4.3,20.4,1021.1,,A_GUARDA
2020-04-11,15.6,13.3,18.0,,,,4.1,25.9,1021.1,,A_GUARDA
2020-04-12,14.5,11.5,17.2,,,8.0,5.8,29.6,1016.6,,A_GUARDA
2020-04-13,13.0,8.9,15.4,,,354.0,4.8,25.9,1009.1,,A_GUARDA
2020-04-14,14.4,8.7,19.1,,,69.0,5.6,20.4,1009.2,,A_GUARDA
2020-04-15,15.4,13.5,17.3,,,109.0,7.0,25.9,1007.6,,A_GUARDA
2020-04-16,15.0,13.2,16.6,,,132.0,7.9,33.3,1009.3,,A_GUARDA
2020-04-17,15.5,13.6,16.9,,,273.0,9.4,37.0,1011.6,,A_GUARDA
2020-04-18,14.9,12.1,17.9,,,17.0,5.2,24.1,1016.0,,A_GUARDA
2020-04-19,13.9,10.6,17.5,,,16.0,5.9,31.5,1014.8,,A_GUARDA
2020-04-20,13.2,11.0,16.2,,,93.0,3.9,27.8,1010.5,,A_GUARDA
2020-04-21,14.4,11.0,17.5,,,15.0,6.5,37.0,1012.0,,A_GUARDA
2020-04-22,14.8,12.2,17.6,,,350.0,6.9,37.0,1018.6,,A_GUARDA
2020-04-23,14.1,10.2,18.0,,,12.0,5.9,31.5,1017.9,,A_GUARDA
2020-04-24,14.6,11.0,17.5,,,10.0,5.7,29.6,1013.8,,A_GUARDA
2020-04-25,15.5,12.6,16.8,,,356.0,5.0,27.8,1012.4,,A_GUARDA
2020-04-26,14.2,11.4,17.4,,,358.0,4.8,25.9,1013.7,,A_GUARDA
2020-04-27,13.5,11.7,15.3,,,351.0,4.7,24.1,1014.2,,A_GUARDA
2020-04-28,14.9,12.0,17.9,,,311.0,6.5,27.8,1017.2,,A_GUARDA
2020-04-29,16.0,14.5,17.9,,,269.0,11.3,37.0,1017.1,,A_GUARDA
2020-04-30,16.6,14.4,17.7,,,282.0,12.3,37.0,1018.2,,A_GUARDA
2020-05-01,17.9,16.5,19.6,,,282.0,11.2,33.3,1020.7,,A_GUARDA
2020-05-02,17.2,14.7,19.0,,,,5.8,24.1,1021.6,,A_GUARDA
2020-05-03,19.6,13.1,27.9,,,47.0,4.9,24.1,1014.9,,A_GUARDA
2020-05-04,18.9,16.2,22.6,,,251.0,9.4,42.6,1009.8,,A_GUARDA
2020-05-05,17.7,15.6,19.7,,,258.0,9.3,38.9,1015.9,,A_GUARDA
2020-05-06,17.4,14.5,19.7,,,6.0,5.5,24.1,1019.6,,A_GUARDA
2020-05-07,16.8,13.3,20.2,,,1.0,5.9,31.5,1015.5,,A_GUARDA
2020-05-08,16.7,14.7,19.7,,,348.0,4.9,24.1,1014.1,,A_GUARDA
2020-05-09,15.4,12.8,17.8,,,356.0,5.4,33.3,1010.7,,A_GUARDA
2020-05-10,15.1,11.5,18.8,,,6.0,6.1,27.8,1009.0,,A_GUARDA
2020-05-11,17.1,14.0,20.4,,,75.0,7.6,31.5,1007.3,,A_GUARDA
2020-05-12,16.0,13.4,18.8,,,25.0,6.7,27.8,1009.3,,A_GUARDA
2020-05-13,15.2,12.2,18.3,,,56.0,5.6,27.8,1004.5,,A_GUARDA
2020-05-14,14.5,12.5,16.8,,,2.0,5.0,25.9,1005.3,,A_GUARDA
2020-05-15,16.9,12.3,21.5,,,37.0,6.3,25.9,1013.2,,A_GUARDA
2020-05-16,17.5,13.0,21.6,,,35.0,8.5,31.5,1018.8,,A_GUARDA
2020-05-17,17.6,12.5,22.3,,,31.0,7.9,27.8,1022.8,,A_GUARDA
2020-05-18,17.1,12.9,21.1,,,7.0,6.7,33.3,1024.4,,A_GUARDA
2020-05-19,17.0,12.2,21.7,,,355.0,6.2,27.8,1021.0,,A_GUARDA
2020-05-20,16.0,12.9,19.1,,,350.0,7.6,35.2,1019.9,,A_GUARDA
2020-05-21,16.3,12.3,19.9,,,7.0,5.4,25.9,1021.6,,A_GUARDA
2020-05-22,17.3,14.0,20.4,,,18.0,6.0,29.6,1025.9,,A_GUARDA
2020-05-23,18.1,13.8,22.6,,,356.0,7.2,37.0,1027.5,,A_GUARDA
2020-05-24,19.3,14.6,23.7,,,12.0,7.2,29.6,1024.8,,A_GUARDA
2020-05-25,19.8,14.0,25.0,,,0.0,6.4,33.3,1022.8,,A_GUARDA
2020-05-26,24.1,19.6,28.9,,,57.0,8.9,25.9,1021.5,,A_GUARDA
2020-05-27,24.8,20.6,29.8,,,53.0,8.9,25.9,1020.2,,A_GUARDA
2020-05-28,23.4,19.5,27.2,,,22.0,7.0,22.2,1019.2,,A_GUARDA
2020-05-29,21.1,17.7,24.2,,,359.0,6.9,27.8,1015.8,,A_GUARDA
2020-05-30,18.4,15.5,21.2,,,342.0,5.5,25.9,1012.9,,A_GUARDA
2020-05-31,17.7,15.1,20.6,,,352.0,5.8,27.8,1011.8,,A_GUARDA
2020-06-01,18.0,14.8,20.8,,,356.0,4.8,24.1,1013.5,,A_GUARDA
2020-06-02,19.7,16.4,23.3,,,20.0,5.5,22.2,1014.5,,A_GUARDA
2020-06-03,18.2,16.3,20.7,,,7.0,4.8,25.9,1013.6,,A_GUARDA
2020-06-04,17.9,14.7,21.0,,,354.0,8.1,40.8,1011.9,,A_GUARDA
2020-06-05,16.5,12.4,20.2,,,354.0,8.3,38.9,1015.2,,A_GUARDA
2020-06-06,16.3,13.2,19.4,,,352.0,7.2,33.3,1013.6,,A_GUARDA
2020-06-07,16.8,13.8,20.0,,,353.0,9.2,46.3,1014.0,,A_GUARDA
2020-06-08,16.6,10.9,21.1,,,358.0,8.9,40.8,1018.9,,A_GUARDA
2020-06-09,16.6,11.6,21.1,,,2.0,8.7,40.8,1019.9,,A_GUARDA
2020-06-10,16.1,11.1,20.4,,,356.0,8.6,40.8,1018.1,,A_GUARDA
2020-06-11,15.8,13.5,18.2,,,353.0,8.6,38.9,1014.0,,A_GUARDA
2020-06-12,14.9,13.3,16.4,,,337.0,9.0,37.0,1010.0,,A_GUARDA
2020-06-13,15.6,12.4,19.5,,,344.0,5.6,24.1,1017.1,,A_GUARDA
2020-06-14,16.0,13.2,19.5,,,8.0,4.4,20.4,1022.5,,A_GUARDA
2020-06-15,16.4,13.4,20.3,,,32.0,4.4,20.4,1024.6,,A_GUARDA
2020-06-16,16.6,14.5,19.0,,,28.0,5.2,25.9,1023.0,,A_GUARDA
2020-06-17,15.9,12.4,18.9,,,19.0,6.9,31.5,1020.7,,A_GUARDA
2020-06-18,16.1,11.5,20.3,,,8.0,8.5,38.9,1018.2,,A_GUARDA
2020-06-19,15.6,11.1,19.6,,,3.0,7.2,31.5,1021.5,,A_GUARDA
2020-06-20,17.2,12.8,21.8,,,9.0,5.8,25.9,1024.6,,A_GUARDA
2020-06-21,18.7,15.2,22.4,,,18.0,6.3,29.6,1026.4,,A_GUARDA
2020-06-22,20.6,15.6,25.5,,,357.0,5.9,29.6,1020.7,,A_GUARDA
2020-06-23,19.0,16.6,21.3,,,338.0,6.5,29.6,1015.3,,A_GUARDA
2020-06-24,17.9,16.3,20.0,,,345.0,7.0,29.6,1016.6,,A_GUARDA
2020-06-25,17.8,15.6,20.6,,,341.0,8.2,35.2,1017.3,,A_GUARDA
2020-06-26,17.3,14.2,19.5,,,345.0,5.6,22.2,1017.9,,A_GUARDA
2020-06-27,18.7,17.4,20.4,,,330.0,5.1,20.4,1019.4,,A_GUARDA
2020-06-28,19.0,16.4,21.9,,,19.0,5.7,27.8,1021.3,,A_GUARDA
2020-06-29,19.6,16.5,23.1,,,353.0,7.1,37.0,1018.6,,A_GUARDA
2020-06-30,19.9,16.4,23.7,,,349.0,8.3,38.9,1013.5,,A_GUARDA
2020-07-01,19.1,16.6,21.8,,,354.0,7.6,31.5,1017.2,,A_GUARDA
2020-07-02,17.8,14.3,22.5,,,4.0,8.9,40.8,1020.8,,A_GUARDA
2020-07-03,17.5,12.2,22.1,,,355.0,8.4,40.8,1023.0,,A_GUARDA
2020-07-04,19.4,13.2,24.6,,,352.0,7.5,35.2,1022.2,,A_GUARDA
2020-07-05,22.6,18.7,26.9,,,352.0,7.0,33.3,1019.3,,A_GUARDA
2020-07-06,22.5,18.6,27.8,,,351.0,5.9,29.6,1016.5,,A_GUARDA
2020-07-07,20.3,16.8,23.4,,,12.0,5.7,22.2,1014.4,,A_GUARDA
2020-07-08,17.5,15.5,19.9,,,28.0,5.9,24.1,1013.8,,A_GUARDA
2020-07-09,19.1,16.0,23.6,,,7.0,7.2,38.9,1016.1,,A_GUARDA
2020-07-10,20.5,15.5,25.5,,,351.0,7.5,38.9,1016.0,,A_GUARDA
2020-07-11,23.5,18.7,28.3,,,25.0,7.3,29.6,1013.1,,A_GUARDA
2020-07-12,23.6,20.8,26.7,,,40.0,6.8,24.1,1015.0,,A_GUARDA
2020-07-13,24.8,20.5,29.4,,,44.0,7.2,31.5,1018.0,,A_GUARDA
2020-07-14,22.3,17.7,26.6,,,33.0,8.2,40.8,1017.1,,A_GUARDA
2020-07-15,23.8,18.0,30.0,,,57.0,7.5,31.5,1015.7,,A_GUARDA
2020-07-16,26.0,21.7,30.9,,,71.0,9.4,29.6,1015.7,,A_GUARDA
2020-07-17,27.3,22.3,32.9,,,77.0,9.4,25.9,1013.9,,A_GUARDA
2020-07-18,24.1,19.0,28.1,,,72.0,7.3,22.2,1013.2,,A_GUARDA
2020-07-19,18.2,16.0,20.4,,,77.0,5.2,22.2,1015.2,,A_GUARDA
2020-07-20,18.9,16.3,22.6,,,57.0,5.4,25.9,1014.8,,A_GUARDA
2020-07-21,21.5,16.8,26.0,,,40.0,5.0,22.2,1014.3,,A_GUARDA
2020-07-22,21.0,18.1,24.6,,,34.0,4.8,20.4,1017.4,,A_GUARDA
2020-07-23,19.4,16.8,23.1,,,29.0,6.7,35.2,1018.2,,A_GUARDA
2020-07-24,19.9,14.8,23.9,,,346.0,8.0,40.8,1017.4,,A_GUARDA
2020-07-25,19.7,16.2,23.0,,,344.0,8.4,40.8,1017.0,,A_GUARDA
2020-07-26,19.1,16.4,23.1,,,344.0,7.6,37.0,1016.9,,A_GUARDA
2020-07-27,19.3,14.6,23.5,,,347.0,8.1,37.0,1016.8,,A_GUARDA
2020-07-28,19.7,17.1,23.2,,,344.0,7.5,37.0,1017.1,,A_GUARDA
2020-07-29,19.8,16.0,24.3,,,1.0,5.2,22.2,1013.5,,A_GUARDA
2020-07-30,18.3,16.1,21.1,,,347.0,4.8,24.1,1013.3,,A_GUARDA
2020-07-31,18.4,15.9,21.5,,,0.0,5.8,27.8,1017.5,,A_GUARDA
2020-08-01,19.1,16.3,22.8,,,354.0,7.8,38.9,1020.7,,A_GUARDA
2020-08-02,19.0,14.8,23.6,,,352.0,7.9,40.8,1020.1,,A_GUARDA
2020-08-03,19.0,14.6,22.8,,,357.0,8.3,37.0,1019.7,,A_GUARDA
2020-08-04,19.6,15.4,24.2,,,358.0,7.5,35.2,1016.2,,A_GUARDA
2020-08-05,18.8,14.8,23.0,,,346.0,7.2,35.2,1013.3,,A_GUARDA
2020-08-06,18.2,14.8,21.9,,,331.0,4.9,25.9,1012.8,,A_GUARDA
2020-08-07,18.3,15.5,21.9,,,333.0,6.1,31.5,1017.2,,A_GUARDA
2020-08-08,18.2,16.1,21.2,,,347.0,4.2,20.4,1019.1,,A_GUARDA
2020-08-09,17.8,16.0,20.4,,,10.0,4.5,20.4,1017.2,,A_GUARDA
2020-08-10,18.1,15.5,21.9,,,19.0,5.4,27.8,1013.2,,A_GUARDA
2020-08-11,18.1,16.2,21.1,,,28.0,4.2,22.2,1011.7,,A_GUARDA
2020-08-12,18.7,16.5,22.4,,,21.0,5.8,31.5,1015.5,,A_GUARDA
2020-08-13,17.9,14.2,22.3,,,24.0,5.9,29.6,1018.8,,A_GUARDA
2020-08-14,17.3,14.2,21.0,,,31.0,5.2,27.8,1018.1,,A_GUARDA
2020-08-15,18.1,14.9,22.4,,,5.0,4.5,22.2,1017.7,,A_GUARDA
2020-08-16,18.4,15.7,21.1,,,150.0,6.2,27.8,1017.4,,A_GUARDA
2020-08-17,19.5,19.0,20.5,,,232.0,7.2,27.8,1016.0,,A_GUARDA
2020-08-18,20.5,19.7,21.7,,,227.0,7.5,27.8,1015.3,,A_GUARDA
2020-08-19,21.0,19.7,22.4,,,223.0,9.7,38.9,1010.1,,A_GUARDA
2020-08-20,20.1,18.2,22.8,,,247.0,7.3,29.6,1009.0,,A_GUARDA
2020-08-21,19.4,16.4,23.3,,,286.0,5.7,24.1,1016.9,,A_GUARDA
2020-08-22,18.0,13.6,22.8,,,19.0,6.0,31.5,1024.3,,A_GUARDA
2020-08-23,19.2,14.3,24.2,,,13.0,5.7,31.5,1022.6,,A_GUARDA
2020-08-24,21.3,17.3,26.2,,,13.0,5.4,25.9,1017.1,,A_GUARDA
2020-08-25,19.0,14.0,23.6,,,2.0,6.5,31.5,1017.3,,A_GUARDA
2020-08-26,19.7,16.4,23.6,,,16.0,5.8,29.6,1020.1,,A_GUARDA
2020-08-27,20.4,18.0,23.5,,,21.0,6.4,31.5,1021.0,,A_GUARDA
2020-08-28,19.0,16.4,22.1,,,8.0,8.0,38.9,1016.8,,A_GUARDA
2020-08-29,17.6,12.6,22.7,,,10.0,8.5,38.9,1015.2,,A_GUARDA
2020-08-30,17.8,12.4,23.3,,,20.0,7.6,35.2,1017.7,,A_GUARDA
2020-08-31,17.3,12.9,22.3,,,31.0,6.2,24.1,1018.2,,A_GUARDA
2020-09-01,17.4,12.9,22.2,,,30.0,7.0,35.2,1016.1,,A_GUARDA
2020-09-02,19.3,14.1,24.8,,,27.0,6.0,27.8,1016.0,,A_GUARDA
2020-09-03,19.7,15.0,25.0,,,51.0,5.5,18.5,1018.8,,A_GUARDA
2020-09-04,18.1,14.5,22.1,,,48.0,5.1,22.2,1020.9,,A_GUARDA
2020-09-05,18.5,13.2,24.6,,,66.0,4.5,24.1,1018.9,,A_GUARDA
2020-09-06,21.9,17.6,26.7,,,68.0,7.7,27.8,1015.9,,A_GUARDA
2020-09-07,22.6,17.7,28.4,,,76.0,8.4,24.1,1017.5,,A_GUARDA
2020-09-08,22.0,16.7,27.9,,,77.0,8.9,25.9,1019.6,,A_GUARDA
2020-09-09,20.0,15.4,25.3,,,76.0,6.3,20.4,1019.5,,A_GUARDA
2020-09-10,19.3,14.7,24.4,,,66.0,5.9,20.4,1018.3,,A_GUARDA
2020-09-11,18.8,15.1,22.9,,,46.0,4.9,18.5,1014.4,,A_GUARDA
2020-09-12,21.9,16.0,28.4,,,39.0,5.5,20.4,1014.8,,A_GUARDA
2020-09-13,22.5,19.0,27.5,,,72.0,5.9,20.4,1016.4,,A_GUARDA
2020-09-14,20.3,18.1,23.5,,,107.0,4.5,20.4,1019.2,,A_GUARDA
2020-09-15,19.7,17.2,23.6,,,136.0,4.7,25.9,1020.3,,A_GUARDA
2020-09-16,18.4,14.8,22.7,,,84.0,4.5,18.5,1017.8,,A_GUARDA
2020-09-17,18.7,15.2,22.9,,,53.0,3.7,22.2,1012.0,,A_GUARDA
2020-09-18,19.2,14.8,25.0,,,39.0,4.1,20.4,1008.8,,A_GUARDA
2020-09-19,18.6,16.4,21.6,,,232.0,3.7,24.1,1013.2,,A_GUARDA
2020-09-20,18.5,15.5,21.1,,,316.0,3.8,18.5,1017.9,,A_GUARDA
2020-09-21,17.2,14.7,21.1,,,64.0,3.4,18.5,1020.0,,A_GUARDA
2020-09-22,16.9,13.8,20.0,,,140.0,4.8,20.4,1016.3,,A_GUARDA
2020-09-23,18.4,15.1,20.7,,,,4.0,20.4,1014.1,,A_GUARDA
2020-09-24,16.5,13.8,19.8,,,320.0,3.6,25.9,1018.9,,A_GUARDA
2020-09-25,15.4,11.9,19.2,,,349.0,5.5,33.3,1026.8,,A_GUARDA
2020-09-26,14.9,10.8,18.4,,,354.0,3.8,20.4,1025.6,,A_GUARDA
2020-09-27,17.3,13.7,21.5,,,355.0,5.3,31.5,1019.2,,A_GUARDA
2020-09-28,15.0,9.2,20.5,,,43.0,3.8,20.4,1018.0,,A_GUARDA
2020-09-29,15.6,10.9,20.7,,,49.0,4.5,25.9,1017.8,,A_GUARDA
2020-09-30,15.4,11.9,18.9,,,23.0,4.1,22.2,1018.4,,A_GUARDA
2020-10-01,16.9,14.4,19.2,,,324.0,5.1,37.0,1015.0,,A_GUARDA
2020-10-02,15.8,11.9,17.4,,,313.0,13.1,48.2,1006.2,,A_GUARDA
2020-10-03,13.7,10.9,16.7,,,340.0,5.2,24.1,1012.1,,A_GUARDA
2020-10-04,15.0,13.1,17.5,,,340.0,4.2,25.9,1014.1,,A_GUARDA
2020-10-05,14.8,12.0,17.3,,,51.0,3.7,18.5,1020.1,,A_GUARDA
2020-10-06,17.3,15.3,20.0,,,,2.7,14.8,1024.6,,A_GUARDA
2020-10-07,17.0,14.7,20.7,,,48.0,3.1,22.2,1025.2,,A_GUARDA
2020-10-08,15.4,12.2,19.2,,,,3.3,24.1,1022.9,,A_GUARDA
2020-10-09,15.0,11.3,19.5,,,38.0,4.1,22.2,1024.1,,A_GUARDA
2020-10-10,16.6,12.5,21.8,,,65.0,5.8,29.6,1024.8,,A_GUARDA
2020-10-11,15.4,11.6,20.0,,,65.0,6.8,27.8,1027.1,,A_GUARDA
2020-10-12,14.9,9.7,19.5,,,38.0,7.2,27.8,1027.3,,A_GUARDA
2020-10-13,15.0,12.4,19.0,,,334.0,6.2,35.2,1021.8,,A_GUARDA
2020-10-14,12.6,9.7,16.5,,,1.0,4.9,29.6,1019.8,,A_GUARDA
2020-10-15,11.7,6.7,17.2,,,40.0,5.1,27.8,1021.3,,A_GUARDA
2020-10-16,11.6,8.0,17.3,,,95.0,5.1,16.7,1019.6,,A_GUARDA
2020-10-17,12.2,8.2,16.5,,,128.0,5.1,18.5,1017.1,,A_GUARDA
2020-10-18,15.8,12.5,21.2,,,114.0,5.8,20.4,1017.2,,A_GUARDA
2020-10-19,16.2,13.4,19.5,,,164.0,10.7,46.3,1009.5,,A_GUARDA
2020-10-20,16.0,14.4,18.0,,,178.0,6.0,27.8,1002.2,,A_GUARDA
2020-10-21,14.7,13.0,16.2,,,206.0,6.8,27.8,1004.5,,A_GUARDA
2020-10-22,13.6,11.5,15.9,,,181.0,5.1,25.9,1011.8,,A_GUARDA
2020-10-23,12.9,10.8,16.0,,,140.0,3.1,18.5,1022.5,,A_GUARDA
2020-10-24,15.0,12.6,17.0,,,177.0,10.9,42.6,1022.7,,A_GUARDA
2020-10-25,14.1,9.7,17.0,,,260.0,13.1,44.5,1014.8,,A_GUARDA
2020-10-26,11.2,8.1,14.3,,,313.0,4.6,24.1,1021.4,,A_GUARDA
2020-10-27,13.5,10.6,15.4,,,177.0,8.4,31.5,1019.2,,A_GUARDA
2020-10-28,14.1,10.9,17.4,,,168.0,3.4,13.0,1022.9,,A_GUARDA
2020-10-29,12.3,8.8,17.6,,,135.0,3.9,13.0,1026.1,,A_GUARDA
2020-10-30,13.7,9.8,19.1,,,133.0,4.7,18.5,1025.1,,A_GUARDA
2020-10-31,15.8,13.0,18.7,,,159.0,7.4,27.8,1025.0,,A_GUARDA
2020-11-01,17.6,17.1,18.1,,,193.0,8.5,27.8,1023.8,,A_GUARDA
2020-11-02,16.2,12.0,18.1,,,214.0,5.7,24.1,1024.2,,A_GUARDA
2020-11-03,12.1,9.2,16.1,,,26.0,6.6,35.2,1030.5,,A_GUARDA
2020-11-04,10.9,7.4,15.1,,,52.0,6.4,24.1,1022.1,,A_GUARDA
2020-11-05,14.8,11.5,18.7,,,114.0,9.1,33.3,1013.2,,A_GUARDA
2020-11-06,15.0,14.0,16.9,,,134.0,7.6,25.9,1009.5,,A_GUARDA
2020-11-07,14.7,13.4,15.8,,,175.0,9.4,37.0,1013.7,,A_GUARDA
2020-11-08,15.4,14.0,16.2,,,191.0,11.7,38.9,1016.4,,A_GUARDA
2020-11-09,13.8,10.3,15.9,,,190.0,4.4,24.1,1022.6,,A_GUARDA
2020-11-10,11.3,8.1,15.6,,,105.0,3.6,13.0,1027.0,,A_GUARDA
2020-11-11,12.8,9.4,16.2,,,124.0,6.2,24.1,1023.0,,A_GUARDA
2020-11-12,14.2,11.3,18.5,,,118.0,4.3,16.7,1020.7,,A_GUARDA
2020-11-13,14.3,11.6,18.6,,,111.0,4.9,16.7,1018.6,,A_GUARDA
2020-11-14,15.2,12.9,16.9,,,161.0,7.3,31.5,1016.9,,A_GUARDA
2020-11-15,16.0,12.5,17.2,,,211.0,7.6,31.5,1019.1,,A_GUARDA
2020-11-16,11.9,8.9,15.7,,,112.0,3.1,11.1,1025.3,,A_GUARDA
2020-11-17,13.6,8.4,18.7,,,139.0,6.8,25.9,1023.9,,A_GUARDA
2020-11-18,16.7,13.9,19.2,,,161.0,4.9,25.9,1025.8,,A_GUARDA
2020-11-19,15.3,12.0,20.9,,,86.0,5.4,20.4,1031.3,,A_GUARDA
2020-11-20,13.3,10.3,18.5,,,76.0,5.8,18.5,1029.9,,A_GUARDA
2020-11-21,11.7,7.9,17.8,,,100.0,5.8,18.5,1026.2,,A_GUARDA
2020-11-22,10.6,6.9,16.6,,,119.0,4.8,16.7,1027.4,,A_GUARDA
2020-11-23,9.8,6.6,14.9,,,118.0,3.8,13.0,1026.6,,A_GUARDA
2020-11-24,11.3,7.6,14.2,,,151.0,6.8,31.5,1020.3,,A_GUARDA
2020-11-25,10.7,8.8,13.2,,,3.0,3.7,27.8,1011.1,,A_GUARDA
2020-11-26,11.7,9.2,15.6,,,89.0,4.5,20.4,1007.4,,A_GUARDA
2020-11-27,11.2,8.7,15.6,,,82.0,3.9,16.7,1009.8,,A_GUARDA
2020-11-28,11.6,8.6,15.5,,,124.0,6.4,24.1,1005.0,,A_GUARDA
2020-11-29,11.9,9.4,15.2,,,105.0,5.1,18.5,1013.0,,A_GUARDA
2020-11-30,13.0,9.3,17.4,,,93.0,5.1,20.4,1020.9,,A_GUARDA
2020-12-01,11.8,9.2,17.0,,,72.0,5.2,20.4,1023.4,,A_GUARDA
2020-12-02,11.1,7.8,16.2,,,63.0,5.3,20.4,1019.9,,A_GUARDA
2020-12-03,9.0,5.3,11.9,,,30.0,9.9,50.0,1014.4,,A_GUARDA
2020-12-04,7.5,4.2,10.6,,,336.0,13.0,50.0,1003.1,,A_GUARDA
2020-12-05,6.5,3.9,9.5,,,355.0,6.3,27.8,1009.8,,A_GUARDA
2020-12-06,8.1,5.6,10.9,,,19.0,5.1,27.8,1014.3,,A_GUARDA
2020-12-07,11.9,10.9,12.8,,,325.0,14.5,50.0,1012.8,,A_GUARDA
2020-12-08,9.6,5.6,11.5,,,353.0,8.2,48.2,1018.0,,A_GUARDA
2020-12-09,8.0,4.2,12.1,,,108.0,5.9,31.5,1021.2,,A_GUARDA
2020-12-10,14.4,12.2,15.8,,,314.0,9.3,38.9,1015.4,,A_GUARDA
2020-12-11,14.9,12.6,16.1,,,309.0,14.9,46.3,1013.8,,A_GUARDA
2020-12-12,12.9,11.2,14.6,,,55.0,3.9,27.8,1018.4,,A_GUARDA
2020-12-13,14.6,13.9,15.8,,,211.0,8.3,35.2,1013.5,,A_GUARDA
2020-12-14,12.3,10.0,14.2,,,256.0,6.5,27.8,1009.9,,A_GUARDA
2020-12-15,11.2,9.1,13.2,,,241.0,10.6,44.5,1012.8,,A_GUARDA
2020-12-16,10.7,6.3,12.9,,,251.0,8.5,59.3,1011.6,,A_GUARDA
2020-12-17,9.3,5.9,12.7,,,108.0,5.1,20.4,1023.5,,A_GUARDA
2020-12-18,12.9,11.8,14.3,,,196.0,12.0,48.2,1019.0,,A_GUARDA
2020-12-19,11.4,9.8,13.3,,,132.0,4.1,29.6,1018.4,,A_GUARDA
2020-12-20,11.7,9.1,14.5,,,155.0,7.1,35.2,1024.2,,A_GUARDA
2020-12-21,14.7,13.8,15.5,,,210.0,8.1,35.2,1026.6,,A_GUARDA
2020-12-22,14.7,13.5,15.8,,,199.0,7.9,33.3,1024.2,,A_GUARDA
2020-12-23,11.7,7.2,13.6,,,276.0,5.2,33.3,1025.1,,A_GUARDA
2020-12-24,7.2,3.8,11.7,,,39.0,4.4,22.2,1028.2,,A_GUARDA
2020-12-25,6.9,3.2,12.1,,,51.0,5.4,18.5,1029.3,,A_GUARDA
2020-12-26,4.7,1.7,10.1,,,64.0,4.5,18.5,1030.9,,A_GUARDA
2020-12-27,6.4,0.8,12.5,,,2.0,12.2,55.5,1017.3,,A_GUARDA
2020-12-28,9.7,8.6,11.6,,,323.0,14.7,53.7,1008.4,,A_GUARDA
2020-12-29,7.7,5.0,9.5,,,352.0,7.5,37.0,1012.3,,A_GUARDA
2020-12-30,6.0,3.3,9.1,,,54.0,3.5,14.8,1021.3,,A_GUARDA
